# 1time	2zRef	3thetaRef	4phiRef	5psiRef	6Ez	7Etheta	8Ephi	9Epsi	10Upuissance	11utheta	12uphi	13upsi	14PWMM1	15PWMM2	16PWMM3	17PWMM4
22.982027	0.800000	0.000000	0.000000	0.000000	0.532913	-0.008630	1.324212	0.009717	250.000000	-16.095568	28.209335	0.000000	237.886246	294.304932	262.113770	205.695099
22.984028	0.800000	0.000000	0.000000	0.000000	0.532889	-0.008021	1.323050	0.009996	250.000000	-16.083538	28.212549	0.000000	237.870972	294.296082	262.128998	205.703903
22.986029	0.800000	0.000000	0.000000	0.000000	0.532865	-0.007397	1.321869	0.010274	250.000000	-16.071211	28.215384	0.000000	237.855820	294.286591	262.144165	205.713409
22.988029	0.800000	0.000000	0.000000	0.000000	0.532842	-0.006761	1.320667	0.010548	250.000000	-16.058617	28.217754	0.000000	237.840866	294.276367	262.159119	205.723618
22.990030	0.800000	0.000000	0.000000	0.000000	0.532819	-0.006115	1.319448	0.010818	250.000000	-16.045815	28.219767	0.000000	237.826035	294.265564	262.173950	205.734421
22.992031	0.800000	0.000000	0.000000	0.000000	0.532796	-0.005461	1.318217	0.011086	250.000000	-16.032852	28.221502	0.000000	237.811340	294.254333	262.188660	205.745651
22.994032	0.800000	0.000000	0.000000	0.000000	0.532774	-0.004801	1.316982	0.011351	250.000000	-16.019741	28.223146	0.000000	237.796600	294.242889	262.203400	205.757111
22.996033	0.800000	0.000000	0.000000	0.000000	0.532753	-0.004136	1.315747	0.011611	250.000000	-16.006525	28.224756	0.000000	237.781769	294.231293	262.218231	205.768707
22.998034	0.800000	0.000000	0.000000	0.000000	0.532732	-0.003467	1.314517	0.011866	250.000000	-15.993216	28.226442	0.000000	237.766785	294.219666	262.233246	205.780350
23.000034	0.800000	0.000000	0.000000	0.000000	0.532711	-0.002796	1.313293	0.012115	250.000000	-15.979851	28.228239	0.000000	237.751617	294.208099	262.248383	205.791901
23.002035	0.800000	0.000000	0.000000	0.000000	0.532691	-0.002124	1.312078	0.012360	250.000000	-15.966460	28.230181	0.000000	237.736282	294.196655	262.263733	205.803360
23.004036	0.800000	0.000000	0.000000	0.000000	0.532671	-0.001452	1.310882	0.012599	250.000000	-15.953059	28.232475	0.000000	237.720581	294.185547	262.279419	205.814453
23.006037	0.800000	0.000000	0.000000	0.000000	0.532651	-0.000782	1.309705	0.012833	250.000000	-15.939672	28.235121	0.000000	237.704544	294.174774	262.295441	205.825211
23.008038	0.800000	0.000000	0.000000	0.000000	0.532632	-0.000112	1.308551	0.013062	250.000000	-15.926263	28.238216	0.000000	237.688049	294.164490	262.311951	205.835510
23.010038	0.800000	0.000000	0.000000	0.000000	0.532613	0.000558	1.307421	0.013286	250.000000	-15.912858	28.241756	0.000000	237.671112	294.154633	262.328888	205.845383
23.012039	0.800000	0.000000	0.000000	0.000000	0.532595	0.001225	1.306313	0.013505	250.000000	-15.899482	28.245724	0.000000	237.653748	294.145203	262.346252	205.854797
23.014040	0.800000	0.000000	0.000000	0.000000	0.532577	0.001875	1.305233	0.013718	250.000000	-15.886444	28.250242	0.000000	237.636200	294.136688	262.363800	205.863312
23.016041	0.800000	0.000000	0.000000	0.000000	0.532559	0.002509	1.304181	0.013925	250.000000	-15.873731	28.255283	0.000000	237.618439	294.128998	262.381561	205.870987
23.018042	0.800000	0.000000	0.000000	0.000000	0.532542	0.003128	1.303159	0.014124	250.000000	-15.861277	28.260895	0.000000	237.600372	294.122162	262.399597	205.877823
23.020042	0.800000	0.000000	0.000000	0.000000	0.532525	0.003735	1.302164	0.014316	250.000000	-15.849072	28.267048	0.000000	237.582016	294.116119	262.417969	205.883881
23.022043	0.800000	0.000000	0.000000	0.000000	0.532508	0.004328	1.301196	0.014501	250.000000	-15.837115	28.273714	0.000000	237.563416	294.110840	262.436615	205.889175
23.024044	0.800000	0.000000	0.000000	0.000000	0.532492	0.004896	1.300259	0.014676	250.000000	-15.825656	28.280975	0.000000	237.544678	294.106628	262.455322	205.893372
23.026045	0.800000	0.000000	0.000000	0.000000	0.532476	0.005441	1.299350	0.014844	250.000000	-15.814658	28.288788	0.000000	237.525879	294.103455	262.474121	205.896561
23.028046	0.800000	0.000000	0.000000	0.000000	0.532461	0.005963	1.298469	0.015004	250.000000	-15.804089	28.297132	0.000000	237.506943	294.101196	262.493042	205.898773
23.030046	0.800000	0.000000	0.000000	0.000000	0.532367	0.006453	1.297616	0.015155	250.000000	-15.794173	28.306026	0.000000	237.488129	294.100189	262.511841	205.899796
23.032047	0.800000	0.000000	0.000000	0.000000	0.532275	0.006912	1.296790	0.015300	250.000000	-15.784858	28.315443	0.000000	237.469406	294.100281	262.530579	205.899704
23.034048	0.800000	0.000000	0.000000	0.000000	0.532184	0.007345	1.295991	0.015439	250.000000	-15.776040	28.325388	0.000000	237.450638	294.101410	262.549347	205.898560
23.036049	0.800000	0.000000	0.000000	0.000000	0.532096	0.007755	1.295218	0.015572	250.000000	-15.767679	28.335825	0.000000	237.431839	294.103485	262.568146	205.896484
23.038050	0.800000	0.000000	0.000000	0.000000	0.532009	0.008144	1.294469	0.015700	250.000000	-15.759737	28.346733	0.000000	237.412994	294.106476	262.587006	205.893524
23.040051	0.800000	0.000000	0.000000	0.000000	0.531925	0.008500	1.293730	0.015822	250.000000	-15.752457	28.357830	0.000000	237.394608	294.110260	262.605377	205.889709
23.042051	0.800000	0.000000	0.000000	0.000000	0.531841	0.008825	1.293001	0.015939	250.000000	-15.745776	28.369114	0.000000	237.376678	294.114899	262.623352	205.885117
23.044052	0.800000	0.000000	0.000000	0.000000	0.531760	0.009108	1.292282	0.016049	250.000000	-15.739935	28.380575	0.000000	237.359360	294.120514	262.640656	205.879501
23.046053	0.800000	0.000000	0.000000	0.000000	0.531680	0.009353	1.291572	0.016153	250.000000	-15.734848	28.392214	0.000000	237.342651	294.127075	262.657379	205.872940
23.048054	0.800000	0.000000	0.000000	0.000000	0.531602	0.009564	1.290873	0.016252	250.000000	-15.730434	28.404034	0.000000	237.326401	294.134460	262.673584	205.865524
23.050055	0.800000	0.000000	0.000000	0.000000	0.531525	0.009745	1.290166	0.016342	250.000000	-15.726624	28.415695	0.000000	237.310928	294.142334	262.689087	205.857681
23.052055	0.800000	0.000000	0.000000	0.000000	0.531450	0.009898	1.289454	0.016425	250.000000	-15.723355	28.427252	0.000000	237.296112	294.150604	262.703888	205.849396
23.054056	0.800000	0.000000	0.000000	0.000000	0.531376	0.010028	1.288724	0.016499	250.000000	-15.720557	28.438427	0.000000	237.282120	294.158966	262.717865	205.841019
23.056057	0.800000	0.000000	0.000000	0.000000	0.531304	0.010137	1.287979	0.016565	250.000000	-15.718179	28.449293	0.000000	237.268875	294.167450	262.731110	205.832520
23.058058	0.800000	0.000000	0.000000	0.000000	0.531233	0.010227	1.287223	0.016623	250.000000	-15.716177	28.459919	0.000000	237.256271	294.176117	262.743744	205.823914
23.060059	0.800000	0.000000	0.000000	0.000000	0.531164	0.010299	1.286459	0.016672	250.000000	-15.714527	28.470358	0.000000	237.244186	294.184906	262.755829	205.815125
23.062059	0.800000	0.000000	0.000000	0.000000	0.531096	0.010356	1.285688	0.016712	250.000000	-15.713190	28.480663	0.000000	237.232529	294.193848	262.767456	205.806137
23.064060	0.800000	0.000000	0.000000	0.000000	0.531029	0.010398	1.284900	0.016742	250.000000	-15.712144	28.490587	0.000000	237.221573	294.202759	262.778442	205.797272
23.066061	0.800000	0.000000	0.000000	0.000000	0.530964	0.010427	1.284096	0.016763	250.000000	-15.711352	28.500198	0.000000	237.211166	294.211548	262.788849	205.788452
23.068062	0.800000	0.000000	0.000000	0.000000	0.530900	0.010444	1.283281	0.016775	250.000000	-15.710788	28.509567	0.000000	237.201218	294.220337	262.798767	205.779648
23.070063	0.800000	0.000000	0.000000	0.000000	0.530837	0.010451	1.282440	0.016777	250.000000	-15.710452	28.518398	0.000000	237.192047	294.228851	262.807953	205.771149
23.072063	0.800000	0.000000	0.000000	0.000000	0.530775	0.010447	1.281579	0.016770	250.000000	-15.710319	28.526794	0.000000	237.183533	294.237122	262.816467	205.762894
23.074064	0.800000	0.000000	0.000000	0.000000	0.530617	0.010430	1.280682	0.016750	250.000000	-15.710459	28.534477	0.000000	237.175964	294.244934	262.824005	205.755066
23.076065	0.800000	0.000000	0.000000	0.000000	0.530462	0.010400	1.279757	0.016720	250.000000	-15.710842	28.541561	0.000000	237.169281	294.252411	262.830719	205.747589
23.078066	0.800000	0.000000	0.000000	0.000000	0.530309	0.010360	1.278807	0.016679	250.000000	-15.711436	28.548149	0.000000	237.163269	294.259583	262.836700	205.740417
23.080067	0.800000	0.000000	0.000000	0.000000	0.530160	0.010325	1.277825	0.016631	250.000000	-15.711926	28.554054	0.000000	237.157867	294.265961	262.842133	205.734009
23.082067	0.800000	0.000000	0.000000	0.000000	0.530014	0.010295	1.276815	0.016575	250.000000	-15.712319	28.559397	0.000000	237.152908	294.271698	262.847076	205.728271
23.084068	0.800000	0.000000	0.000000	0.000000	0.529871	0.010272	1.275765	0.016510	250.000000	-15.712587	28.563906	0.000000	237.148682	294.276489	262.851318	205.723511
23.086069	0.800000	0.000000	0.000000	0.000000	0.529730	0.010253	1.274681	0.016436	250.000000	-15.712746	28.567722	0.000000	237.145020	294.280457	262.854980	205.719543
23.088070	0.800000	0.000000	0.000000	0.000000	0.529593	0.010240	1.273570	0.016356	250.000000	-15.712803	28.570972	0.000000	237.141830	294.283783	262.858185	205.716232
23.090071	0.800000	0.000000	0.000000	0.000000	0.529458	0.010230	1.272401	0.016264	250.000000	-15.712807	28.573051	0.000000	237.139740	294.285858	262.860260	205.714142
23.092072	0.800000	0.000000	0.000000	0.000000	0.529326	0.010222	1.271185	0.016163	250.000000	-15.712763	28.574148	0.000000	237.138626	294.286926	262.861389	205.713089
23.094072	0.800000	0.000000	0.000000	0.000000	0.529196	0.010214	1.269907	0.016052	250.000000	-15.712710	28.573992	0.000000	237.138718	294.286713	262.861298	205.713303
23.096073	0.800000	0.000000	0.000000	0.000000	0.529069	0.010207	1.268578	0.015932	250.000000	-15.712651	28.572773	0.000000	237.139877	294.285431	262.860138	205.714584
23.098074	0.800000	0.000000	0.000000	0.000000	0.528945	0.010200	1.267205	0.015804	250.000000	-15.712584	28.570671	0.000000	237.141907	294.283264	262.858093	205.716736
23.100075	0.800000	0.000000	0.000000	0.000000	0.528823	0.010192	1.265784	0.015665	250.000000	-15.712537	28.567558	0.000000	237.144958	294.280090	262.855011	205.719910
23.102076	0.800000	0.000000	0.000000	0.000000	0.528704	0.010184	1.264322	0.015517	250.000000	-15.712503	28.563614	0.000000	237.148880	294.276123	262.851105	205.723877
23.104076	0.800000	0.000000	0.000000	0.000000	0.528586	0.010171	1.262805	0.015362	250.000000	-15.712559	28.558533	0.000000	237.154022	294.271088	262.845978	205.728912
23.106077	0.800000	0.000000	0.000000	0.000000	0.528472	0.010154	1.261243	0.015201	250.000000	-15.712696	28.552509	0.000000	237.160202	294.265228	262.839813	205.734802
23.108078	0.800000	0.000000	0.000000	0.000000	0.528359	0.010134	1.259644	0.015035	250.000000	-15.712901	28.545715	0.000000	237.167175	294.258606	262.832825	205.741379
23.110079	0.800000	0.000000	0.000000	0.000000	0.528249	0.010107	1.257992	0.014862	250.000000	-15.713231	28.537838	0.000000	237.175385	294.251068	262.824615	205.748932
23.112080	0.800000	0.000000	0.000000	0.000000	0.528141	0.010075	1.256297	0.014683	250.000000	-15.713671	28.529070	0.000000	237.184616	294.242767	262.815399	205.757263
23.114080	0.800000	0.000000	0.000000	0.000000	0.528035	0.010020	1.254568	0.014497	250.000000	-15.714574	28.519573	0.000000	237.194992	294.234131	262.804993	205.765854
23.116081	0.800000	0.000000	0.000000	0.000000	0.527932	0.009944	1.252811	0.014305	250.000000	-15.715884	28.509502	0.000000	237.206375	294.225372	262.793610	205.774612
23.118082	0.800000	0.000000	0.000000	0.000000	0.527830	0.009851	1.251035	0.014106	250.000000	-15.717551	28.498993	0.000000	237.218567	294.216553	262.781433	205.783463
23.120083	0.800000	0.000000	0.000000	0.000000	0.527553	0.009741	1.249226	0.013899	250.000000	-15.719562	28.487793	0.000000	237.231781	294.207367	262.768250	205.792648
23.122084	0.800000	0.000000	0.000000	0.000000	0.527282	0.009616	1.247391	0.013682	250.000000	-15.721869	28.476051	0.000000	237.245819	294.197906	262.754181	205.802094
23.124084	0.800000	0.000000	0.000000	0.000000	0.527017	0.009462	1.245534	0.013457	250.000000	-15.724748	28.463825	0.000000	237.260941	294.188599	262.739075	205.811432
23.126085	0.800000	0.000000	0.000000	0.000000	0.526757	0.009284	1.243661	0.013224	250.000000	-15.728122	28.451235	0.000000	237.276886	294.179352	262.723114	205.820648
23.128086	0.800000	0.000000	0.000000	0.000000	0.526502	0.009085	1.241778	0.012984	250.000000	-15.731928	28.438396	0.000000	237.293533	294.170319	262.706451	205.829666
23.130087	0.800000	0.000000	0.000000	0.000000	0.526252	0.008849	1.239876	0.012738	250.000000	-15.736465	28.425158	0.000000	237.311295	294.161621	262.688690	205.838379
23.132088	0.800000	0.000000	0.000000	0.000000	0.526007	0.008582	1.237961	0.012486	250.000000	-15.741639	28.411625	0.000000	237.330017	294.153259	262.669983	205.846741
23.134089	0.800000	0.000000	0.000000	0.000000	0.525767	0.008285	1.236040	0.012229	250.000000	-15.747422	28.397926	0.000000	237.349518	294.145355	262.650513	205.854645
23.136089	0.800000	0.000000	0.000000	0.000000	0.525532	0.007961	1.234117	0.011968	250.000000	-15.753732	28.384150	0.000000	237.369568	294.137878	262.630402	205.862106
23.138090	0.800000	0.000000	0.000000	0.000000	0.525301	0.007615	1.232196	0.011703	250.000000	-15.760496	28.370377	0.000000	237.390121	294.130859	262.609863	205.869125
23.140091	0.800000	0.000000	0.000000	0.000000	0.525075	0.007234	1.230260	0.011434	250.000000	-15.767982	28.356256	0.000000	237.411713	294.124237	262.588287	205.875763
23.142092	0.800000	0.000000	0.000000	0.000000	0.524854	0.006822	1.228314	0.011162	250.000000	-15.776092	28.341911	0.000000	237.434174	294.118011	262.565826	205.881989
23.144093	0.800000	0.000000	0.000000	0.000000	0.524637	0.006392	1.226396	0.010891	250.000000	-15.784545	28.328074	0.000000	237.456467	294.112610	262.543518	205.887375
23.146093	0.800000	0.000000	0.000000	0.000000	0.524424	0.005949	1.224506	0.010620	250.000000	-15.793287	28.314764	0.000000	237.478516	294.108032	262.521484	205.891953
23.148094	0.800000	0.000000	0.000000	0.000000	0.524216	0.005495	1.222645	0.010350	250.000000	-15.802269	28.301985	0.000000	237.500290	294.104248	262.499695	205.895737
23.150095	0.800000	0.000000	0.000000	0.000000	0.524011	0.005019	1.220803	0.010075	250.000000	-15.811687	28.289558	0.000000	237.522125	294.101227	262.477875	205.898743
23.152096	0.800000	0.000000	0.000000	0.000000	0.523811	0.004525	1.218981	0.009795	250.000000	-15.821471	28.277514	0.000000	237.543961	294.098999	262.456055	205.901016
23.154097	0.800000	0.000000	0.000000	0.000000	0.523615	0.004021	1.217155	0.009512	250.000000	-15.831468	28.265341	0.000000	237.566147	294.096832	262.433868	205.903198
23.156097	0.800000	0.000000	0.000000	0.000000	0.523423	0.003510	1.215329	0.009227	250.000000	-15.841630	28.253120	0.000000	237.588531	294.094757	262.411499	205.905243
23.158098	0.800000	0.000000	0.000000	0.000000	0.523235	0.002992	1.213506	0.008938	250.000000	-15.851921	28.240925	0.000000	237.611008	294.092865	262.389008	205.907150
23.160099	0.800000	0.000000	0.000000	0.000000	0.523050	0.002466	1.211708	0.008650	250.000000	-15.862398	28.229202	0.000000	237.633194	294.091614	262.366821	205.908401
23.162100	0.800000	0.000000	0.000000	0.000000	0.522869	0.001933	1.209936	0.008360	250.000000	-15.873020	28.217962	0.000000	237.655060	294.090973	262.344940	205.909027
23.164101	0.800000	0.000000	0.000000	0.000000	0.522554	0.001392	1.208190	0.008067	250.000000	-15.883821	28.207195	0.000000	237.676620	294.091003	262.323364	205.908981
23.166101	0.800000	0.000000	0.000000	0.000000	0.522246	0.000844	1.206469	0.007770	250.000000	-15.894758	28.196922	0.000000	237.697815	294.091675	262.302155	205.908325
23.168102	0.800000	0.000000	0.000000	0.000000	0.521943	0.000292	1.204776	0.007471	250.000000	-15.905794	28.187141	0.000000	237.718658	294.092926	262.281342	205.907074
23.170103	0.800000	0.000000	0.000000	0.000000	0.521647	-0.000248	1.203111	0.007168	250.000000	-15.916600	28.177917	0.000000	237.738678	294.094513	262.261322	205.905487
23.172104	0.800000	0.000000	0.000000	0.000000	0.521357	-0.000777	1.201476	0.006862	250.000000	-15.927179	28.169245	0.000000	237.757935	294.096436	262.242065	205.903564
23.174105	0.800000	0.000000	0.000000	0.000000	0.521072	-0.001288	1.199857	0.006555	250.000000	-15.937429	28.160851	0.000000	237.776581	294.098297	262.223419	205.901733
23.176105	0.800000	0.000000	0.000000	0.000000	0.520793	-0.001783	1.198253	0.006247	250.000000	-15.947368	28.152752	0.000000	237.794601	294.100098	262.205383	205.899872
23.178106	0.800000	0.000000	0.000000	0.000000	0.520520	-0.002263	1.196668	0.005938	250.000000	-15.957011	28.144981	0.000000	237.812012	294.101990	262.187958	205.898010
23.180107	0.800000	0.000000	0.000000	0.000000	0.520252	-0.002709	1.195107	0.005628	250.000000	-15.965992	28.137657	0.000000	237.828339	294.103668	262.171661	205.896362
23.182108	0.800000	0.000000	0.000000	0.000000	0.519989	-0.003125	1.193569	0.005315	250.000000	-15.974372	28.130777	0.000000	237.843582	294.105133	262.156403	205.894852
23.184109	0.800000	0.000000	0.000000	0.000000	0.519732	-0.003516	1.192058	0.004999	250.000000	-15.982265	28.124392	0.000000	237.857880	294.106659	262.142120	205.893341
23.186110	0.800000	0.000000	0.000000	0.000000	0.519480	-0.003885	1.190572	0.004678	250.000000	-15.989712	28.118488	0.000000	237.871231	294.108215	262.128784	205.891800
23.188110	0.800000	0.000000	0.000000	0.000000	0.519233	-0.004232	1.189112	0.004355	250.000000	-15.996752	28.113075	0.000000	237.883698	294.109833	262.116333	205.890167
23.190111	0.800000	0.000000	0.000000	0.000000	0.518991	-0.004545	1.187626	0.004029	250.000000	-16.003101	28.107107	0.000000	237.896011	294.110229	262.104004	205.889801
23.192112	0.800000	0.000000	0.000000	0.000000	0.518753	-0.004827	1.186120	0.003701	250.000000	-16.008827	28.100704	0.000000	237.908112	294.109528	262.091888	205.890472
23.194113	0.800000	0.000000	0.000000	0.000000	0.518521	-0.005083	1.184599	0.003371	250.000000	-16.014046	28.093979	0.000000	237.920059	294.108032	262.079956	205.891983
23.196114	0.800000	0.000000	0.000000	0.000000	0.518293	-0.005315	1.183069	0.003040	250.000000	-16.018806	28.087023	0.000000	237.931778	294.105835	262.068237	205.894180
23.198114	0.800000	0.000000	0.000000	0.000000	0.518070	-0.005527	1.181532	0.002708	250.000000	-16.023151	28.079922	0.000000	237.943237	294.103088	262.056763	205.896927
23.200115	0.800000	0.000000	0.000000	0.000000	0.517851	-0.005719	1.179980	0.002377	250.000000	-16.027100	28.072479	0.000000	237.954620	294.099579	262.045380	205.900421
23.202116	0.800000	0.000000	0.000000	0.000000	0.517636	-0.005892	1.178417	0.002047	250.000000	-16.030691	28.064796	0.000000	237.965912	294.095490	262.034119	205.904510
23.204117	0.800000	0.000000	0.000000	0.000000	0.517426	-0.006045	1.176830	0.001718	250.000000	-16.033859	28.056595	0.000000	237.977280	294.090454	262.022736	205.909546
23.206118	0.800000	0.000000	0.000000	0.000000	0.517220	-0.006178	1.175225	0.001391	250.000000	-16.036646	28.048000	0.000000	237.988647	294.084656	262.011353	205.915344
23.208118	0.800000	0.000000	0.000000	0.000000	0.517018	-0.006294	1.173608	0.001066	250.000000	-16.039095	28.039120	0.000000	237.999969	294.078217	262.000031	205.921783
23.210119	0.800000	0.000000	0.000000	0.000000	0.516565	-0.006392	1.171950	0.000744	250.000000	-16.041183	28.029411	0.000000	238.011780	294.070618	261.988220	205.929413
23.212120	0.800000	0.000000	0.000000	0.000000	0.516120	-0.006474	1.170262	0.000424	250.000000	-16.042953	28.019039	0.000000	238.023926	294.062012	261.976074	205.938004
23.214121	0.800000	0.000000	0.000000	0.000000	0.515685	-0.006557	1.168536	0.000106	250.000000	-16.044739	28.007904	0.000000	238.036835	294.052643	261.963165	205.947357
23.216122	0.800000	0.000000	0.000000	0.000000	0.515258	-0.006640	1.166782	-0.000210	250.000000	-16.046530	27.996161	0.000000	238.050385	294.042694	261.949646	205.957321
23.218122	0.800000	0.000000	0.000000	0.000000	0.514840	-0.006723	1.165007	-0.000524	250.000000	-16.048326	27.983946	0.000000	238.064392	294.032288	261.935608	205.967728
23.220123	0.800000	0.000000	0.000000	0.000000	0.514430	-0.006808	1.163211	-0.000839	250.000000	-16.050159	27.971308	0.000000	238.078857	294.021484	261.921143	205.978531
23.222124	0.800000	0.000000	0.000000	0.000000	0.514029	-0.006894	1.161403	-0.001155	250.000000	-16.052021	27.958370	0.000000	238.093658	294.010406	261.906342	205.989609
23.224125	0.800000	0.000000	0.000000	0.000000	0.513635	-0.006980	1.159575	-0.001471	250.000000	-16.053890	27.945007	0.000000	238.108887	293.998901	261.891113	206.001099
23.226126	0.800000	0.000000	0.000000	0.000000	0.513249	-0.007067	1.157735	-0.001788	250.000000	-16.055763	27.931349	0.000000	238.124405	293.987091	261.875580	206.012894
23.228127	0.800000	0.000000	0.000000	0.000000	0.512871	-0.007154	1.155886	-0.002106	250.000000	-16.057640	27.917488	0.000000	238.140167	293.975128	261.859833	206.024872
23.230127	0.800000	0.000000	0.000000	0.000000	0.512501	-0.007252	1.154036	-0.002424	250.000000	-16.059755	27.903580	0.000000	238.156174	293.963318	261.843811	206.036667
23.232128	0.800000	0.000000	0.000000	0.000000	0.512138	-0.007361	1.152190	-0.002741	250.000000	-16.062078	27.889690	0.000000	238.172379	293.951752	261.827606	206.048233
23.234129	0.800000	0.000000	0.000000	0.000000	0.511782	-0.007475	1.150364	-0.003060	250.000000	-16.064518	27.876190	0.000000	238.188324	293.940704	261.811676	206.059296
23.236130	0.800000	0.000000	0.000000	0.000000	0.511433	-0.007595	1.148561	-0.003379	250.000000	-16.067053	27.863104	0.000000	238.203949	293.930145	261.796051	206.069855
23.238131	0.800000	0.000000	0.000000	0.000000	0.511092	-0.007718	1.146782	-0.003699	250.000000	-16.069672	27.850449	0.000000	238.219223	293.920105	261.780762	206.079880
23.240131	0.800000	0.000000	0.000000	0.000000	0.510757	-0.007841	1.145017	-0.004021	250.000000	-16.072281	27.838051	0.000000	238.234222	293.910309	261.765778	206.089661
23.242132	0.800000	0.000000	0.000000	0.000000	0.510429	-0.007962	1.143269	-0.004344	250.000000	-16.074879	27.825949	0.000000	238.248947	293.900848	261.751068	206.099182
23.244133	0.800000	0.000000	0.000000	0.000000	0.510107	-0.008083	1.141540	-0.004670	250.000000	-16.077454	27.814209	0.000000	238.263245	293.891663	261.736755	206.108337
23.246134	0.800000	0.000000	0.000000	0.000000	0.509792	-0.008202	1.139832	-0.005000	250.000000	-16.080000	27.802851	0.000000	238.277130	293.882843	261.722839	206.117142
23.248135	0.800000	0.000000	0.000000	0.000000	0.509483	-0.008320	1.138147	-0.005332	250.000000	-16.082521	27.791897	0.000000	238.290619	293.874420	261.709381	206.125580
23.250135	0.800000	0.000000	0.000000	0.000000	0.509180	-0.008438	1.136476	-0.005668	250.000000	-16.085049	27.781208	0.000000	238.303848	293.866272	261.696167	206.133743
23.252136	0.800000	0.000000	0.000000	0.000000	0.508884	-0.008556	1.134821	-0.006008	250.000000	-16.087578	27.770815	0.000000	238.316772	293.858398	261.683228	206.141602
23.254137	0.800000	0.000000	0.000000	0.000000	0.508593	-0.008673	1.133185	-0.006351	250.000000	-16.090103	27.760746	0.000000	238.329346	293.850830	261.670654	206.149155
23.256138	0.800000	0.000000	0.000000	0.000000	0.507935	-0.008790	1.131550	-0.006698	250.000000	-16.092613	27.750685	0.000000	238.341934	293.843292	261.658051	206.156693
23.258139	0.800000	0.000000	0.000000	0.000000	0.507289	-0.008906	1.129920	-0.007050	250.000000	-16.095104	27.740696	0.000000	238.354401	293.835785	261.645599	206.164200
23.260139	0.800000	0.000000	0.000000	0.000000	0.506657	-0.009017	1.128294	-0.007404	250.000000	-16.097513	27.730740	0.000000	238.366760	293.828247	261.633209	206.171738
23.262140	0.800000	0.000000	0.000000	0.000000	0.506038	-0.009125	1.126674	-0.007760	250.000000	-16.099848	27.720875	0.000000	238.378983	293.820740	261.621033	206.179276
23.264141	0.800000	0.000000	0.000000	0.000000	0.505430	-0.009229	1.125063	-0.008118	250.000000	-16.102110	27.711147	0.000000	238.390961	293.813263	261.609039	206.186737
23.266142	0.800000	0.000000	0.000000	0.000000	0.504835	-0.009326	1.123458	-0.008478	250.000000	-16.104248	27.701517	0.000000	238.402725	293.805756	261.597260	206.194229
23.268143	0.800000	0.000000	0.000000	0.000000	0.504252	-0.009418	1.121862	-0.008839	250.000000	-16.106272	27.692032	0.000000	238.414230	293.798279	261.585754	206.201691
23.270144	0.800000	0.000000	0.000000	0.000000	0.503680	-0.009487	1.120250	-0.009206	250.000000	-16.107840	27.682203	0.000000	238.425644	293.790039	261.574371	206.209961
23.272144	0.800000	0.000000	0.000000	0.000000	0.503120	-0.009535	1.118628	-0.009576	250.000000	-16.109001	27.672131	0.000000	238.436874	293.781128	261.563110	206.218857
23.274145	0.800000	0.000000	0.000000	0.000000	0.502571	-0.009566	1.117000	-0.009950	250.000000	-16.109802	27.661911	0.000000	238.447891	293.771729	261.552124	206.228287
23.276146	0.800000	0.000000	0.000000	0.000000	0.502034	-0.009581	1.115352	-0.010331	250.000000	-16.110291	27.651264	0.000000	238.459030	293.761566	261.540985	206.238449
23.278147	0.800000	0.000000	0.000000	0.000000	0.501506	-0.009582	1.113691	-0.010717	250.000000	-16.110504	27.640306	0.000000	238.470200	293.750824	261.529816	206.249191
23.280148	0.800000	0.000000	0.000000	0.000000	0.500990	-0.009556	1.112015	-0.011110	250.000000	-16.110182	27.629025	0.000000	238.481140	293.739197	261.518829	206.260788
23.282148	0.800000	0.000000	0.000000	0.000000	0.500484	-0.009507	1.110329	-0.011509	250.000000	-16.109388	27.617519	0.000000	238.491852	293.726898	261.508118	206.273087
23.284149	0.800000	0.000000	0.000000	0.000000	0.499987	-0.009437	1.108639	-0.011913	250.000000	-16.108181	27.605881	0.000000	238.502304	293.714050	261.497681	206.285934
23.286150	0.800000	0.000000	0.000000	0.000000	0.499501	-0.009349	1.106937	-0.012320	250.000000	-16.106596	27.593994	0.000000	238.512604	293.700592	261.487396	206.299408
23.288151	0.800000	0.000000	0.000000	0.000000	0.499025	-0.009244	1.105230	-0.012729	250.000000	-16.104679	27.581955	0.000000	238.522720	293.686646	261.477295	206.313370
23.290152	0.800000	0.000000	0.000000	0.000000	0.498558	-0.009123	1.103503	-0.013139	250.000000	-16.102451	27.569477	0.000000	238.532974	293.671936	261.467041	206.328079
23.292152	0.800000	0.000000	0.000000	0.000000	0.498100	-0.008989	1.101761	-0.013550	250.000000	-16.099951	27.556677	0.000000	238.543274	293.656616	261.456726	206.343384
23.294153	0.800000	0.000000	0.000000	0.000000	0.497652	-0.008843	1.100010	-0.013960	250.000000	-16.097214	27.543655	0.000000	238.553574	293.640869	261.446442	206.359131
23.296154	0.800000	0.000000	0.000000	0.000000	0.497212	-0.008671	1.098260	-0.014372	250.000000	-16.093939	27.530628	0.000000	238.563309	293.624573	261.436707	206.375443
23.298155	0.800000	0.000000	0.000000	0.000000	0.496781	-0.008475	1.096515	-0.014784	250.000000	-16.090197	27.517662	0.000000	238.572540	293.607880	261.427460	206.392151
23.300156	0.800000	0.000000	0.000000	0.000000	0.495789	-0.008273	1.094772	-0.015197	250.000000	-16.086315	27.504681	0.000000	238.581619	293.590973	261.418365	206.408997
